	user_id	job_seeking_status	number_contacts	A1	A2	A3	A4	A5	action	pa_1	pa_2	pa_3	pa_4	pa_5	qtt_actions	timestamp
16692	3634	2	77	0	0	8	0	0	3	3	3	0	0	0	8	21520
16693	3634	2	77	0	0	8	0	0	3	3	0	0	0	0	8	126904
16694	3634	2	77	0	0	8	0	0	3	0	0	0	0	0	8	126905
16695	3635	1	138	0	0	2	0	0	3	3	0	0	0	0	2	383559
16696	3635	1	138	0	0	2	0	0	3	0	0	0	0	0	2	383690
16697	3637	3	75	0	0	0	1	0	4	0	0	0	0	0	1	420385
16698	3638	2	420	0	0	2	0	0	3	3	0	0	0	0	2	90184
16699	3638	2	420	0	0	2	0	0	3	0	0	0	0	0	2	193394
16700	3639	2	165	0	0	0	1	0	4	0	0	0	0	0	1	234161
16701	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208387
16702	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208388
16703	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208389
16704	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208390
16705	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208391
16706	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208392
16707	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208393
16708	3640	1	68	0	0	13	0	0	3	3	3	3	3	3	13	208394
16709	3640	1	68	0	0	13	0	0	3	3	3	3	3	0	13	208395
16710	3640	1	68	0	0	13	0	0	3	3	3	3	0	0	13	208396
16711	3640	1	68	0	0	13	0	0	3	3	3	0	0	0	13	208397
16712	3640	1	68	0	0	13	0	0	3	3	0	0	0	0	13	208398
16713	3640	1	68	0	0	13	0	0	3	0	0	0	0	0	13	208399
16714	3641	2	231	0	0	6	0	0	3	3	3	3	3	3	6	460948
16715	3641	2	231	0	0	6	0	0	3	3	3	3	3	0	6	461210
16716	3641	2	231	0	0	6	0	0	3	3	3	3	0	0	6	461303
16717	3641	2	231	0	0	6	0	0	3	3	3	0	0	0	6	461305
16718	3641	2	231	0	0	6	0	0	3	3	0	0	0	0	6	461347
16719	3641	2	231	0	0	6	0	0	3	0	0	0	0	0	6	461585
16720	3642	1	1	0	0	1	0	0	3	0	0	0	0	0	1	458695
16721	3643	2	73	0	0	3	0	0	3	3	3	0	0	0	3	50659
16722	3643	2	73	0	0	3	0	0	3	3	0	0	0	0	3	50660
16723	3643	2	73	0	0	3	0	0	3	0	0	0	0	0	3	50661
16724	3644	2	43	0	0	4	1	0	3	3	3	3	3	0	5	330709
16725	3644	2	43	0	0	4	1	0	3	3	3	3	0	0	5	430138
16726	3644	2	43	0	0	4	1	0	3	3	3	0	0	0	5	430287
16727	3644	2	43	0	0	4	1	0	3	3	0	0	0	0	5	430673
16728	3644	2	43	0	0	4	1	0	4	0	0	0	0	0	5	551775
16729	3645	3	190	0	0	1	3	0	4	4	4	4	0	0	4	322272
16730	3645	3	190	0	0	1	3	0	4	4	4	0	0	0	4	322397
16731	3645	3	190	0	0	1	3	0	4	4	0	0	0	0	4	323151
16732	3645	3	190	0	0	1	3	0	3	0	0	0	0	0	4	323171
16733	3646	3	185	0	0	1	6	0	3	4	4	4	4	4	7	264940
16734	3646	3	185	0	0	1	6	0	4	4	4	4	4	3	7	538348
16735	3646	3	185	0	0	1	6	0	4	4	4	4	3	0	7	538609
16736	3646	3	185	0	0	1	6	0	4	4	4	3	0	0	7	538703
16737	3646	3	185	0	0	1	6	0	4	4	3	0	0	0	7	538753
16738	3646	3	185	0	0	1	6	0	4	3	0	0	0	0	7	539147
16739	3646	3	185	0	0	1	6	0	4	0	0	0	0	0	7	539218
16740	3647	2	5	0	0	0	1	0	4	0	0	0	0	0	1	236726
16741	3648	3	70	0	0	0	1	0	4	0	0	0	0	0	1	327649
16742	3649	2	15	0	0	2	2	0	3	4	3	3	0	0	4	240960
16743	3649	2	15	0	0	2	2	0	3	3	3	0	0	0	4	240961
16744	3649	2	15	0	0	2	2	0	4	3	0	0	0	0	4	299436
16745	3649	2	15	0	0	2	2	0	4	0	0	0	0	0	4	509219
16746	3650	2	0	0	0	1	0	0	3	0	0	0	0	0	1	234582
16747	3651	3	2	0	0	0	2	0	4	4	0	0	0	0	2	182585
16748	3651	3	2	0	0	0	2	0	4	0	0	0	0	0	2	182598
16749	3652	1	8	0	0	3	0	0	3	3	3	0	0	0	3	167648
16750	3652	1	8	0	0	3	0	0	3	3	0	0	0	0	3	167652
16751	3652	1	8	0	0	3	0	0	3	0	0	0	0	0	3	167653
16752	3653	1	2	0	0	4	0	0	3	3	3	3	0	0	4	507849
16753	3653	1	2	0	0	4	0	0	3	3	3	0	0	0	4	508045
16754	3653	1	2	0	0	4	0	0	3	3	0	0	0	0	4	508091
16755	3653	1	2	0	0	4	0	0	3	0	0	0	0	0	4	508444
16756	3654	2	43	0	0	0	0	7	5	5	5	5	5	5	7	234353
16757	3654	2	43	0	0	0	0	7	5	5	5	5	5	5	7	234358
16758	3654	2	43	0	0	0	0	7	5	5	5	5	5	0	7	234503
16759	3654	2	43	0	0	0	0	7	5	5	5	5	0	0	7	234929
16760	3654	2	43	0	0	0	0	7	5	5	5	0	0	0	7	234970
16761	3654	2	43	0	0	0	0	7	5	5	0	0	0	0	7	235063
16762	3654	2	43	0	0	0	0	7	5	0	0	0	0	0	7	235154
16763	3655	3	47	0	0	1	1	0	4	4	0	0	0	0	2	353124
16764	3655	3	47	0	0	1	1	0	3	0	0	0	0	0	2	354021
16765	3656	3	59	0	0	8	0	0	3	3	3	3	3	3	8	192136
16766	3656	3	59	0	0	8	0	0	3	3	3	3	3	3	8	192137
16767	3656	3	59	0	0	8	0	0	3	3	3	3	3	3	8	192138
16768	3656	3	59	0	0	8	0	0	3	3	3	3	3	0	8	192145
16769	3656	3	59	0	0	8	0	0	3	3	3	3	0	0	8	192146
16770	3656	3	59	0	0	8	0	0	3	3	3	0	0	0	8	192147
16771	3656	3	59	0	0	8	0	0	3	3	0	0	0	0	8	192148
16772	3656	3	59	0	0	8	0	0	3	0	0	0	0	0	8	192169
16773	3657	2	100	0	0	5	0	0	3	3	3	3	3	0	5	58454
16774	3657	2	100	0	0	5	0	0	3	3	3	3	0	0	5	58481
16775	3657	2	100	0	0	5	0	0	3	3	3	0	0	0	5	124026
16776	3657	2	100	0	0	5	0	0	3	3	0	0	0	0	5	124028
16777	3657	2	100	0	0	5	0	0	3	0	0	0	0	0	5	124033
16778	3660	3	30	0	0	0	1	0	4	0	0	0	0	0	1	370708
16779	3661	1	70	0	0	3	0	0	3	3	3	0	0	0	3	453590
16780	3661	1	70	0	0	3	0	0	3	3	0	0	0	0	3	453918
16781	3661	1	70	0	0	3	0	0	3	0	0	0	0	0	3	454090
16782	3662	3	46	0	0	2	0	0	3	3	0	0	0	0	2	333389
16783	3662	3	46	0	0	2	0	0	3	0	0	0	0	0	2	333444
16784	3665	2	12	0	0	0	0	1	5	0	0	0	0	0	1	492812
16785	3666	2	51	0	0	0	2	0	4	4	0	0	0	0	2	356164
16786	3666	2	51	0	0	0	2	0	4	0	0	0	0	0	2	356251
16787	3667	2	9	0	0	0	0	1	5	0	0	0	0	0	1	493220
16788	3668	3	74	0	0	1	0	0	3	0	0	0	0	0	1	41802
16789	3669	3	13	0	0	0	0	3	5	5	5	0	0	0	3	329340
16790	3669	3	13	0	0	0	0	3	5	5	0	0	0	0	3	329451
16791	3669	3	13	0	0	0	0	3	5	0	0	0	0	0	3	329487
16792	3670	1	11	0	0	1	0	0	3	0	0	0	0	0	1	241776
16793	3671	3	94	0	0	0	5	1	4	4	5	4	4	4	6	296909
16794	3671	3	94	0	0	0	5	1	4	5	4	4	4	0	6	345545
16795	3671	3	94	0	0	0	5	1	4	4	4	4	0	0	6	440342
16796	3671	3	94	0	0	0	5	1	5	4	4	0	0	0	6	441106
16797	3671	3	94	0	0	0	5	1	4	4	0	0	0	0	6	559676
16798	3671	3	94	0	0	0	5	1	4	0	0	0	0	0	6	559796
16799	3672	3	75	1	0	0	8	0	4	4	4	4	4	4	9	299640
16800	3672	3	75	1	0	0	8	0	1	4	4	4	4	4	9	303201
16801	3672	3	75	1	0	0	8	0	4	4	4	4	4	1	9	321285
16802	3672	3	75	1	0	0	8	0	4	4	4	4	1	4	9	357149
16803	3672	3	75	1	0	0	8	0	4	4	4	1	4	0	9	373530
16804	3672	3	75	1	0	0	8	0	4	4	1	4	0	0	9	373561
16805	3672	3	75	1	0	0	8	0	4	1	4	0	0	0	9	442486
16806	3672	3	75	1	0	0	8	0	4	4	0	0	0	0	9	443522
16807	3672	3	75	1	0	0	8	0	4	0	0	0	0	0	9	522761
16808	3673	1	0	0	0	0	2	0	4	4	0	0	0	0	2	23403
16809	3673	1	0	0	0	0	2	0	4	0	0	0	0	0	2	150267
16810	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463477
16811	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463511
16812	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463524
16813	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463593
16814	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463769
16815	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463848
16816	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463880
16817	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463914
16818	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463915
16819	3674	3	29	0	0	0	0	15	5	5	5	5	5	5	15	463922
16820	3674	3	29	0	0	0	0	15	5	5	5	5	5	0	15	463965
16821	3674	3	29	0	0	0	0	15	5	5	5	5	0	0	15	464027
16822	3674	3	29	0	0	0	0	15	5	5	5	0	0	0	15	464044
16823	3674	3	29	0	0	0	0	15	5	5	0	0	0	0	15	464172
16824	3674	3	29	0	0	0	0	15	5	0	0	0	0	0	15	464199
16825	3675	3	6	0	0	0	0	2	5	5	0	0	0	0	2	228559
16826	3675	3	6	0	0	0	0	2	5	0	0	0	0	0	2	229266
16827	3676	1	30	0	0	4	0	0	3	3	3	3	0	0	4	480737
16828	3676	1	30	0	0	4	0	0	3	3	3	0	0	0	4	481212
16829	3676	1	30	0	0	4	0	0	3	3	0	0	0	0	4	481418
16830	3676	1	30	0	0	4	0	0	3	0	0	0	0	0	4	481504
16831	3678	1	0	0	0	0	1	0	4	0	0	0	0	0	1	411492
16832	3679	3	85	0	0	0	1	0	4	0	0	0	0	0	1	229060
16833	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266443
16834	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266444
16835	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266491
16836	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266492
16837	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266493
16838	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266494
16839	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266570
16840	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266571
16841	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266740
16842	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266741
16843	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266764
16844	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266765
16845	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266818
16846	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266819
16847	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266901
16848	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266903
16849	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266956
16850	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	266957
16851	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267002
16852	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267003
16853	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267049
16854	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267050
16855	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267072
16856	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267073
16857	3680	2	0	0	0	30	0	0	3	3	3	3	3	3	30	267091
16858	3680	2	0	0	0	30	0	0	3	3	3	3	3	0	30	267092
16859	3680	2	0	0	0	30	0	0	3	3	3	3	0	0	30	267115
16860	3680	2	0	0	0	30	0	0	3	3	3	0	0	0	30	267116
16861	3680	2	0	0	0	30	0	0	3	3	0	0	0	0	30	267358
16862	3680	2	0	0	0	30	0	0	3	0	0	0	0	0	30	267359
16863	3681	3	14	0	0	10	0	0	3	3	3	3	3	3	10	209462
16864	3681	3	14	0	0	10	0	0	3	3	3	3	3	3	10	209463
16865	3681	3	14	0	0	10	0	0	3	3	3	3	3	3	10	209464
16866	3681	3	14	0	0	10	0	0	3	3	3	3	3	3	10	209465
16867	3681	3	14	0	0	10	0	0	3	3	3	3	3	3	10	209466
16868	3681	3	14	0	0	10	0	0	3	3	3	3	3	0	10	209467
16869	3681	3	14	0	0	10	0	0	3	3	3	3	0	0	10	209468
16870	3681	3	14	0	0	10	0	0	3	3	3	0	0	0	10	209469
16871	3681	3	14	0	0	10	0	0	3	3	0	0	0	0	10	209470
16872	3681	3	14	0	0	10	0	0	3	0	0	0	0	0	10	549960
16873	3682	3	15	0	0	0	1	0	4	0	0	0	0	0	1	259617
16874	3683	3	7	0	0	0	1	0	4	0	0	0	0	0	1	556812
16875	3684	2	253	0	0	0	0	1	5	0	0	0	0	0	1	239127
16876	3685	2	343	0	1	1	1	0	3	2	3	0	0	0	3	35486
16877	3685	2	343	0	1	1	1	0	2	3	0	0	0	0	3	381660
16878	3685	2	343	0	1	1	1	0	4	0	0	0	0	0	3	516568
16879	3686	1	348	0	0	1	0	0	3	0	0	0	0	0	1	9269
16880	3688	2	88	0	0	2	0	0	3	3	0	0	0	0	2	516932
16881	3688	2	88	0	0	2	0	0	3	0	0	0	0	0	2	517152
16882	3689	1	4	0	0	6	0	0	3	3	3	3	3	3	6	450302
16883	3689	1	4	0	0	6	0	0	3	3	3	3	3	0	6	450315
16884	3689	1	4	0	0	6	0	0	3	3	3	3	0	0	6	450389
16885	3689	1	4	0	0	6	0	0	3	3	3	0	0	0	6	450394
16886	3689	1	4	0	0	6	0	0	3	3	0	0	0	0	6	450419
16887	3689	1	4	0	0	6	0	0	3	0	0	0	0	0	6	450467
16888	3690	2	165	0	4	1	0	0	3	2	2	2	3	0	5	379148
16889	3690	2	165	0	4	1	0	0	2	2	2	3	0	0	5	492987
16890	3690	2	165	0	4	1	0	0	2	2	3	0	0	0	5	493254
16891	3690	2	165	0	4	1	0	0	2	3	0	0	0	0	5	493281
16892	3690	2	165	0	4	1	0	0	2	0	0	0	0	0	5	493373
16893	3691	3	74	0	0	2	0	0	3	3	0	0	0	0	2	82999
16894	3691	3	74	0	0	2	0	0	3	0	0	0	0	0	2	104014
16895	3692	3	144	0	2	0	0	0	2	2	0	0	0	0	2	241836
16896	3692	3	144	0	2	0	0	0	2	0	0	0	0	0	2	241837
16897	3693	2	181	0	0	0	0	2	5	5	0	0	0	0	2	284064
16898	3693	2	181	0	0	0	0	2	5	0	0	0	0	0	2	284835
16899	3694	3	37	0	0	0	4	3	5	5	4	4	4	4	7	443623
16900	3694	3	37	0	0	0	4	3	4	4	4	4	4	5	7	443960
16901	3694	3	37	0	0	0	4	3	4	4	4	4	5	0	7	444190
16902	3694	3	37	0	0	0	4	3	4	4	4	5	0	0	7	444209
16903	3694	3	37	0	0	0	4	3	4	4	5	0	0	0	7	444305
16904	3694	3	37	0	0	0	4	3	5	5	0	0	0	0	7	444493
16905	3694	3	37	0	0	0	4	3	5	0	0	0	0	0	7	444544
16906	3695	2	78	0	0	1	0	0	3	0	0	0	0	0	1	75161
16907	3696	2	74	0	0	2	0	0	3	3	0	0	0	0	2	43433
16908	3696	2	74	0	0	2	0	0	3	0	0	0	0	0	2	63214
16909	3697	1	4	0	0	2	3	0	4	4	3	3	4	0	5	278905
16910	3697	1	4	0	0	2	3	0	3	3	3	4	0	0	5	296523
16911	3697	1	4	0	0	2	3	0	3	3	4	0	0	0	5	296561
16912	3697	1	4	0	0	2	3	0	4	4	0	0	0	0	5	356883
16913	3697	1	4	0	0	2	3	0	4	0	0	0	0	0	5	357592
16914	3698	1	14	0	0	1	0	0	3	0	0	0	0	0	1	337286
16915	3699	1	62	0	0	1	0	0	3	0	0	0	0	0	1	207530
16916	3700	3	56	0	0	2	0	0	3	3	0	0	0	0	2	97449
16917	3700	3	56	0	0	2	0	0	3	0	0	0	0	0	2	97567
16918	3702	3	131	0	0	2	0	0	3	3	0	0	0	0	2	555606
16919	3702	3	131	0	0	2	0	0	3	0	0	0	0	0	2	556066
16920	3703	3	10	0	0	2	0	0	3	3	0	0	0	0	2	477101
16921	3703	3	10	0	0	2	0	0	3	0	0	0	0	0	2	477520
16922	3704	3	249	0	0	5	0	0	3	3	3	3	3	0	5	4475
16923	3704	3	249	0	0	5	0	0	3	3	3	3	0	0	5	32193
16924	3704	3	249	0	0	5	0	0	3	3	3	0	0	0	5	32194
16925	3704	3	249	0	0	5	0	0	3	3	0	0	0	0	5	32195
16926	3704	3	249	0	0	5	0	0	3	0	0	0	0	0	5	96626
16927	3705	3	98	0	0	1	0	0	3	0	0	0	0	0	1	178311
16928	3707	1	24	0	0	0	0	1	5	0	0	0	0	0	1	545752
16929	3708	2	1	0	0	0	1	0	4	0	0	0	0	0	1	344254
16930	3709	3	61	0	0	1	0	0	3	0	0	0	0	0	1	195126
16931	3710	3	258	0	0	2	0	0	3	3	0	0	0	0	2	170630
16932	3710	3	258	0	0	2	0	0	3	0	0	0	0	0	2	430037
16933	3711	2	100	0	0	5	0	0	3	3	3	3	3	0	5	52180
16934	3711	2	100	0	0	5	0	0	3	3	3	3	0	0	5	52181
16935	3711	2	100	0	0	5	0	0	3	3	3	0	0	0	5	52182
16936	3711	2	100	0	0	5	0	0	3	3	0	0	0	0	5	52183
16937	3711	2	100	0	0	5	0	0	3	0	0	0	0	0	5	142107
16938	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299082
16939	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299083
16940	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299137
16941	3713	1	143	0	0	34	0	2	3	3	3	3	3	5	36	299138
16942	3713	1	143	0	0	34	0	2	3	3	3	3	5	3	36	299168
16943	3713	1	143	0	0	34	0	2	3	3	3	5	3	3	36	299169
16944	3713	1	143	0	0	34	0	2	3	3	5	3	3	3	36	299291
16945	3713	1	143	0	0	34	0	2	3	5	3	3	3	3	36	299292
16946	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299424
16947	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299425
16948	3713	1	143	0	0	34	0	2	3	3	3	3	3	5	36	299529
16949	3713	1	143	0	0	34	0	2	3	3	3	3	5	3	36	299531
16950	3713	1	143	0	0	34	0	2	3	3	3	5	3	3	36	299602
16951	3713	1	143	0	0	34	0	2	3	3	5	3	3	3	36	299603
16952	3713	1	143	0	0	34	0	2	3	5	3	3	3	3	36	299665
16953	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299666
16954	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299777
16955	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299778
16956	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299935
16957	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	299936
16958	3713	1	143	0	0	34	0	2	5	3	3	3	3	3	36	300071
16959	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300101
16960	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300102
16961	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300321
16962	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300323
16963	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300366
16964	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300367
16965	3713	1	143	0	0	34	0	2	5	3	3	3	3	3	36	300389
16966	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300434
16967	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300435
16968	3713	1	143	0	0	34	0	2	3	3	3	3	3	3	36	300628
16969	3713	1	143	0	0	34	0	2	3	3	3	3	3	0	36	300629
16970	3713	1	143	0	0	34	0	2	3	3	3	3	0	0	36	300667
16971	3713	1	143	0	0	34	0	2	3	3	3	0	0	0	36	300668
16972	3713	1	143	0	0	34	0	2	3	3	0	0	0	0	36	300852
16973	3713	1	143	0	0	34	0	2	3	0	0	0	0	0	36	300853
16974	3716	2	9	0	0	0	1	0	4	0	0	0	0	0	1	386430
16975	3718	3	325	0	3	1	0	18	5	2	2	3	5	5	22	323276
16976	3718	3	325	0	3	1	0	18	5	2	3	5	5	5	22	323288
16977	3718	3	325	0	3	1	0	18	5	3	5	5	5	5	22	323289
16978	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323524
16979	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323545
16980	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323568
16981	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323661
16982	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323680
16983	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323687
16984	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323872
16985	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	323907
16986	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	324028
16987	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	324088
16988	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	324193
16989	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	324239
16990	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	326741
16991	3718	3	325	0	3	1	0	18	5	5	5	5	5	5	22	326815
16992	3718	3	325	0	3	1	0	18	5	5	5	5	5	0	22	327083
16993	3718	3	325	0	3	1	0	18	3	5	5	5	0	0	22	423549
16994	3718	3	325	0	3	1	0	18	2	5	5	0	0	0	22	467709
16995	3718	3	325	0	3	1	0	18	2	5	0	0	0	0	22	467794
16996	3718	3	325	0	3	1	0	18	2	0	0	0	0	0	22	467929
16997	3719	3	89	0	0	0	1	3	5	5	4	5	0	0	4	334044
16998	3719	3	89	0	0	0	1	3	4	4	5	0	0	0	4	334093
16999	3719	3	89	0	0	0	1	3	5	5	0	0	0	0	4	466816
17000	3719	3	89	0	0	0	1	3	5	0	0	0	0	0	4	466859
17001	3720	2	8	0	0	0	4	0	4	4	4	4	0	0	4	141325
17002	3720	2	8	0	0	0	4	0	4	4	4	0	0	0	4	141326
17003	3720	2	8	0	0	0	4	0	4	4	0	0	0	0	4	141332
17004	3720	2	8	0	0	0	4	0	4	0	0	0	0	0	4	141360
17005	3721	3	61	0	0	1	0	0	3	0	0	0	0	0	1	116604
17006	3722	3	39	0	0	1	0	0	3	0	0	0	0	0	1	500251
17007	3723	3	37	0	0	1	0	0	3	0	0	0	0	0	1	484282
17008	3724	3	324	0	0	1	0	0	3	0	0	0	0	0	1	172388
17009	3725	3	83	0	0	2	0	0	3	3	0	0	0	0	2	538635
17010	3725	3	83	0	0	2	0	0	3	0	0	0	0	0	2	539306
17011	3726	3	423	0	0	1	0	0	3	0	0	0	0	0	1	126066
17012	3727	2	164	0	0	3	0	0	3	3	3	0	0	0	3	375976
17013	3727	2	164	0	0	3	0	0	3	3	0	0	0	0	3	376523
17014	3727	2	164	0	0	3	0	0	3	0	0	0	0	0	3	501228
17015	3728	1	85	0	0	1	0	0	3	0	0	0	0	0	1	547761
17016	3730	2	34	0	0	3	0	0	3	3	3	0	0	0	3	533417
17017	3730	2	34	0	0	3	0	0	3	3	0	0	0	0	3	533446
17018	3730	2	34	0	0	3	0	0	3	0	0	0	0	0	3	533572
17019	3731	2	123	0	0	0	1	0	4	0	0	0	0	0	1	259878
17020	3732	1	52	0	0	0	0	2	5	5	0	0	0	0	2	485838
17021	3732	1	52	0	0	0	0	2	5	0	0	0	0	0	2	486064
17022	3735	2	69	0	0	4	0	0	3	3	3	3	0	0	4	25880
17023	3735	2	69	0	0	4	0	0	3	3	3	0	0	0	4	57907
17024	3735	2	69	0	0	4	0	0	3	3	0	0	0	0	4	70484
17025	3735	2	69	0	0	4	0	0	3	0	0	0	0	0	4	201207
17026	3736	2	200	0	0	0	0	8	5	5	5	5	5	5	8	229772
17027	3736	2	200	0	0	0	0	8	5	5	5	5	5	5	8	229852
17028	3736	2	200	0	0	0	0	8	5	5	5	5	5	5	8	230148
17029	3736	2	200	0	0	0	0	8	5	5	5	5	5	0	8	230168
17030	3736	2	200	0	0	0	0	8	5	5	5	5	0	0	8	230186
17031	3736	2	200	0	0	0	0	8	5	5	5	0	0	0	8	230208
17032	3736	2	200	0	0	0	0	8	5	5	0	0	0	0	8	230516
17033	3736	2	200	0	0	0	0	8	5	0	0	0	0	0	8	230792
17034	3737	3	196	0	1	6	0	0	3	3	2	3	3	3	7	175922
17035	3737	3	196	0	1	6	0	0	3	2	3	3	3	3	7	175923
17036	3737	3	196	0	1	6	0	0	3	3	3	3	3	0	7	175924
17037	3737	3	196	0	1	6	0	0	3	3	3	3	0	0	7	197933
17038	3737	3	196	0	1	6	0	0	2	3	3	0	0	0	7	299428
17039	3737	3	196	0	1	6	0	0	3	3	0	0	0	0	7	300268
17040	3737	3	196	0	1	6	0	0	3	0	0	0	0	0	7	300269
17041	3740	2	135	0	0	4	0	4	3	3	5	3	5	3	8	428367
17042	3740	2	135	0	0	4	0	4	5	5	3	5	3	5	8	428389
17043	3740	2	135	0	0	4	0	4	3	3	5	3	5	3	8	428390
17044	3740	2	135	0	0	4	0	4	5	5	3	5	3	0	8	428519
17045	3740	2	135	0	0	4	0	4	3	3	5	3	0	0	8	428678
17046	3740	2	135	0	0	4	0	4	5	5	3	0	0	0	8	428836
17047	3740	2	135	0	0	4	0	4	3	3	0	0	0	0	8	428886
17048	3740	2	135	0	0	4	0	4	5	0	0	0	0	0	8	429072
17049	3741	3	56	0	0	7	3	0	4	4	3	3	3	3	10	46540
17050	3741	3	56	0	0	7	3	0	3	3	3	3	3	3	10	71739
17051	3741	3	56	0	0	7	3	0	3	3	3	3	3	3	10	71740
17052	3741	3	56	0	0	7	3	0	3	3	3	3	3	3	10	80230
17053	3741	3	56	0	0	7	3	0	3	3	3	3	3	4	10	80246
17054	3741	3	56	0	0	7	3	0	3	3	3	3	4	0	10	80247
17055	3741	3	56	0	0	7	3	0	3	3	3	4	0	0	10	80248
17056	3741	3	56	0	0	7	3	0	3	3	4	0	0	0	10	80249
17057	3741	3	56	0	0	7	3	0	4	4	0	0	0	0	10	99462
17058	3741	3	56	0	0	7	3	0	4	0	0	0	0	0	10	99495
17059	3742	2	125	0	0	2	0	0	3	3	0	0	0	0	2	238348
17060	3742	2	125	0	0	2	0	0	3	0	0	0	0	0	2	440347
17061	3743	3	31	0	0	0	3	0	4	4	4	0	0	0	3	115824
17062	3743	3	31	0	0	0	3	0	4	4	0	0	0	0	3	115830
17063	3743	3	31	0	0	0	3	0	4	0	0	0	0	0	3	115842
17064	3744	3	9	0	0	48	0	13	5	3	3	3	3	3	61	254599
17065	3744	3	9	0	0	48	0	13	5	3	3	3	3	3	61	254735
17066	3744	3	9	0	0	48	0	13	5	3	3	3	3	3	61	254830
17067	3744	3	9	0	0	48	0	13	5	3	3	3	3	3	61	254956
